,game_id,season,week,home_team,away_team,home_line_open,home_line_close,home_ats_pct,game_total,home_spread_pfr,total_pfr,opening_home_line_tfl,closing_home_line_tfl,opening_home_line_vi,closing_home_line_vi,home_spread_weight_vi,home_ml_weight_vi,neutral_field,divisional_game
98,2006102211.0,2006,7,SEA,MIN,,,,,,,,,,,,,,
99,2006102300.0,2006,7,DAL,NYG,,,,,,,,,,,,,,
100,2006102900.0,2006,8,CHI,SF,,,,,,,,,,,,,,
101,2006102901.0,2006,8,CIN,ATL,,,,,,,,,,,,,,
102,2006102902.0,2006,8,GB,ARI,,,,,,,,,,,,,,
103,2006102903.0,2006,8,KC,SEA,,,,,,,,,,,,,,
104,2006102904.0,2006,8,NO,BAL,,,,,,,,,,,,,,
105,2006102905.0,2006,8,NYG,TB,,,,,,,,,,,,,,
106,2006102906.0,2006,8,PHI,JAX,,,,,,,,,,,,,,
107,2006102907.0,2006,8,TEN,HOU,,,,,,,,,,,,,,
108,2006102908.0,2006,8,LAC,LAR,,,,,,,,,,,,,,
109,2006102909.0,2006,8,CLE,NYJ,,,,,,,,,,,,,,
110,2006102910.0,2006,8,DEN,IND,,,,,,,,,,,,,,
111,2006102911.0,2006,8,OAK,PIT,,,,,,,,,,,,,,
112,2006102912.0,2006,8,CAR,DAL,,,,,,,,,,,,,,
113,2006103000.0,2006,8,MIN,NE,,,,,,,,,,,,,,
114,2006110500.0,2006,9,BAL,CIN,,,,,,,,,,,,,,
115,2006110501.0,2006,9,BUF,GB,,,,,,,,,,,,,,
116,2006110502.0,2006,9,CHI,MIA,,,,,,,,,,,,,,
117,2006110503.0,2006,9,DET,ATL,,,,,,,,,,,,,,
118,2006110504.0,2006,9,JAX,TEN,,,,,,,,,,,,,,
119,2006110505.0,2006,9,NYG,HOU,,,,,,,,,,,,,,
120,2006110506.0,2006,9,LAR,KC,,,,,,,,,,,,,,
121,2006110507.0,2006,9,TB,NO,,,,,,,,,,,,,,
122,2006110508.0,2006,9,WAS,DAL,,,,,,,,,,,,,,
123,2006110509.0,2006,9,SF,MIN,,,,,,,,,,,,,,
124,2006110510.0,2006,9,PIT,DEN,,,,,,,,,,,,,,
125,2006110511.0,2006,9,LAC,CLE,,,,,,,,,,,,,,
126,2006110512.0,2006,9,NE,IND,,,,,,,,,,,,,,
127,2006110600.0,2006,9,SEA,OAK,,,,,,,,,,,,,,
128,2006111200.0,2006,10,ATL,CLE,,,,,,,,,,,,,,
129,2006111201.0,2006,10,CIN,LAC,,,,,,,,,,,,,,
130,2006111202.0,2006,10,DET,SF,,,,,,,,,,,,,,
131,2006111203.0,2006,10,IND,BUF,,,,,,,,,,,,,,
132,2006111204.0,2006,10,JAX,HOU,,,,,,,,,,,,,,
133,2006111205.0,2006,10,MIA,KC,,,,,,,,,,,,,,
134,2006111206.0,2006,10,MIN,GB,,,,,,,,,,,,,,
135,2006111207.0,2006,10,NE,NYJ,,,,,,,,,,,,,,
136,2006111208.0,2006,10,NYG,CHI,,,,,,,,,,,,,,
137,2006111209.0,2006,10,PHI,WAS,,,,,,,,,,,,,,
138,2006111210.0,2006,10,PIT,NO,,,,,,,,,,,,,,
139,2006111211.0,2006,10,TEN,BAL,,,,,,,,,,,,,,
140,2006111212.0,2006,10,OAK,DEN,,,,,,,,,,,,,,
141,2006111213.0,2006,10,ARI,DAL,,,,,,,,,,,,,,
142,2006111214.0,2006,10,SEA,LAR,,,,,,,,,,,,,,
143,2006111300.0,2006,10,CAR,TB,,,,,,,,,,,,,,
144,2006111900.0,2006,11,BAL,ATL,,,,,,,,,,,,,,
145,2006111901.0,2006,11,CAR,LAR,,,,,,,,,,,,,,
146,2006111902.0,2006,11,CLE,PIT,,,,,,,,,,,,,,
147,2006111903.0,2006,11,DAL,IND,,,,,,,,,,,,,,
148,2006111904.0,2006,11,GB,NE,,,,,,,,,,,,,,
149,2006111905.0,2006,11,HOU,BUF,,,,,,,,,,,,,,
150,2006111906.0,2006,11,KC,OAK,,,,,,,,,,,,,,
151,2006111907.0,2006,11,MIA,MIN,,,,,,,,,,,,,,
152,2006111908.0,2006,11,NO,CIN,,,,,,,,,,,,,,
153,2006111909.0,2006,11,NYJ,CHI,,,,,,,,,,,,,,
154,2006111910.0,2006,11,PHI,TEN,,,,,,,,,,,,,,
155,2006111911.0,2006,11,TB,WAS,,,,,,,,,,,,,,
156,2006111912.0,2006,11,ARI,DET,,,,,,,,,,,,,,
157,2006111913.0,2006,11,SF,SEA,,,,,,,,,,,,,,
158,2006111914.0,2006,11,DEN,LAC,,,,,,,,,,,,,,
159,2006112000.0,2006,11,JAX,NYG,,,,,,,,,,,,,,
160,2006112300.0,2006,12,DET,MIA,,,,,,,,,,,,,,
161,2006112301.0,2006,12,DAL,TB,,,,,,,,,,,,,,
162,2006112302.0,2006,12,KC,DEN,,,,,,,,,,,,,,
163,2006112600.0,2006,12,ATL,NO,,,,,,,,,,,,,,
164,2006112601.0,2006,12,BAL,PIT,,,,,,,,,,,,,,
165,2006112602.0,2006,12,BUF,JAX,,,,,,,,,,,,,,
166,2006112603.0,2006,12,CLE,CIN,,,,,,,,,,,,,,
167,2006112604.0,2006,12,IND,PHI,,,,,,,,,,,,,,
168,2006112605.0,2006,12,MIN,ARI,,,,,,,,,,,,,,
169,2006112606.0,2006,12,NE,CHI,,,,,,,,,,,,,,
170,2006112607.0,2006,12,NYJ,HOU,,,,,,,,,,,,,,
171,2006112608.0,2006,12,LAR,SF,,,,,,,,,,,,,,
172,2006112609.0,2006,12,TEN,NYG,,,,,,,,,,,,,,
173,2006112610.0,2006,12,WAS,CAR,,,,,,,,,,,,,,
174,2006112611.0,2006,12,LAC,OAK,,,,,,,,,,,,,,
175,2006112700.0,2006,12,SEA,GB,,,,,,,,,,,,,,
176,2006113000.0,2006,13,CIN,BAL,,,,,,,,,,,,,,
177,2006120300.0,2006,13,CLE,KC,,,,,,,,,,,,,,
178,2006120301.0,2006,13,GB,NYJ,,,,,,,,,,,,,,
179,2006120302.0,2006,13,MIA,JAX,,,,,,,,,,,,,,
180,2006120303.0,2006,13,NE,DET,,,,,,,,,,,,,,
181,2006120304.0,2006,13,NO,SF,,,,,,,,,,,,,,
182,2006120305.0,2006,13,NYG,DAL,,,,,,,,,,,,,,
183,2006120306.0,2006,13,PIT,TB,,,,,,,,,,,,,,
184,2006120307.0,2006,13,LAR,ARI,,,,,,,,,,,,,,
185,2006120308.0,2006,13,TEN,IND,,,,,,,,,,,,,,
186,2006120309.0,2006,13,WAS,ATL,,,,,,,,,,,,,,
187,2006120310.0,2006,13,OAK,HOU,,,,,,,,,,,,,,
188,2006120311.0,2006,13,DEN,SEA,,,,,,,,,,,,,,
189,2006120312.0,2006,13,BUF,LAC,,,,,,,,,,,,,,
190,2006120313.0,2006,13,CHI,MIN,,,,,,,,,,,,,,
191,2006120400.0,2006,13,PHI,CAR,,,,,,,,,,,,,,
192,2006120700.0,2006,14,PIT,CLE,,,,,,,,,,,,,,
193,2006121000.0,2006,14,CAR,NYG,,,,,,,,,,,,,,
194,2006121001.0,2006,14,CIN,OAK,,,,,,,,,,,,,,
195,2006121002.0,2006,14,DAL,NO,,,,,,,,,,,,,,
196,2006121003.0,2006,14,DET,MIN,,,,,,,,,,,,,,
197,2006121004.0,2006,14,HOU,TEN,,,,,,,,,,,,,,
198,2006121005.0,2006,14,JAX,IND,,,,,,,,,,,,,,
199,2006121006.0,2006,14,KC,BAL,,,,,,,,,,,,,,
200,2006121007.0,2006,14,MIA,NE,,,,,,,,,,,,,,
201,2006121008.0,2006,14,NYJ,BUF,,,,,,,,,,,,,,
202,2006121009.0,2006,14,TB,ATL,,,,,,,,,,,,,,
203,2006121010.0,2006,14,WAS,PHI,,,,,,,,,,,,,,
204,2006121011.0,2006,14,ARI,SEA,,,,,,,,,,,,,,
205,2006121012.0,2006,14,SF,GB,,,,,,,,,,,,,,
206,2006121013.0,2006,14,LAC,DEN,,,,,,,,,,,,,,
207,2006121100.0,2006,14,LAR,CHI,,,,,,,,,,,,,,
208,2006121400.0,2006,15,SEA,SF,,,,,,,,,,,,,,
209,2006121600.0,2006,15,ATL,DAL,,,,,,,,,,,,,,
210,2006121700.0,2006,15,BAL,CLE,,,,,,,,,,,,,,
211,2006121701.0,2006,15,BUF,MIA,,,,,,,,,,,,,,
212,2006121702.0,2006,15,CAR,PIT,,,,,,,,,,,,,,
213,2006121703.0,2006,15,CHI,TB,,,,,,,,,,,,,,
214,2006121704.0,2006,15,GB,DET,,,,,,,,,,,,,,
215,2006121705.0,2006,15,MIN,NYJ,,,,,,,,,,,,,,
216,2006121706.0,2006,15,NE,HOU,,,,,,,,,,,,,,
217,2006121707.0,2006,15,NYG,PHI,,,,,,,,,,,,,,
218,2006121708.0,2006,15,TEN,JAX,,,,,,,,,,,,,,
219,2006121709.0,2006,15,ARI,DEN,,,,,,,,,,,,,,
220,2006121710.0,2006,15,LAC,KC,,,,,,,,,,,,,,
221,2006121711.0,2006,15,OAK,LAR,,,,,,,,,,,,,,
222,2006121712.0,2006,15,NO,WAS,,,,,,,,,,,,,,
223,2006121800.0,2006,15,IND,CIN,,,,,,,,,,,,,,
224,2006122100.0,2006,16,GB,MIN,,,,,,,,,,,,,,
225,2006122300.0,2006,16,OAK,KC,,,,,,,,,,,,,,
226,2006122400.0,2006,16,ATL,CAR,,,,,,,,,,,,,,
227,2006122401.0,2006,16,BUF,TEN,,,,,,,,,,,,,,
228,2006122402.0,2006,16,CLE,TB,,,,,,,,,,,,,,
229,2006122403.0,2006,16,DET,CHI,,,,,,,,,,,,,,
230,2006122404.0,2006,16,HOU,IND,,,,,,,,,,,,,,
231,2006122405.0,2006,16,JAX,NE,,,,,,,,,,,,,,
232,2006122406.0,2006,16,NYG,NO,,,,,,,,,,,,,,
233,2006122407.0,2006,16,PIT,BAL,,,,,,,,,,,,,,
234,2006122408.0,2006,16,LAR,WAS,,,,,,,,,,,,,,
235,2006122409.0,2006,16,SF,ARI,,,,,,,,,,,,,,
236,2006122410.0,2006,16,DEN,CIN,,,,,,,,,,,,,,
237,2006122411.0,2006,16,SEA,LAC,,,,,,,,,,,,,,
238,2006122500.0,2006,16,DAL,PHI,,,,,,,,,,,,,,
239,2006122501.0,2006,16,MIA,NYJ,,,,,,,,,,,,,,
240,2006123000.0,2006,17,WAS,NYG,,,,,,,,,,,,,,
241,2006123100.0,2006,17,BAL,BUF,,,,,,,,,,,,,,
242,2006123101.0,2006,17,CHI,GB,,,,,,,,,,,,,,
243,2006123102.0,2006,17,CIN,PIT,,,,,,,,,,,,,,
244,2006123103.0,2006,17,DAL,DET,,,,,,,,,,,,,,
245,2006123104.0,2006,17,HOU,CLE,,,,,,,,,,,,,,
246,2006123105.0,2006,17,IND,MIA,,,,,,,,,,,,,,
247,2006123106.0,2006,17,KC,JAX,,,,,,,,,,,,,,
248,2006123107.0,2006,17,MIN,LAR,,,,,,,,,,,,,,
249,2006123108.0,2006,17,NO,CAR,,,,,,,,,,,,,,
250,2006123109.0,2006,17,NYJ,OAK,,,,,,,,,,,,,,
251,2006123110.0,2006,17,PHI,ATL,,,,,,,,,,,,,,
252,2006123111.0,2006,17,TB,SEA,,,,,,,,,,,,,,
253,2006123112.0,2006,17,TEN,NE,,,,,,,,,,,,,,
254,2006123113.0,2006,17,DEN,SF,,,,,,,,,,,,,,
255,2006123114.0,2006,17,LAC,ARI,,,,,,,,,,,,,,
256,2007010600.0,2006,18,SEA,DAL,,,,,,,,,,,,,,
257,2007010601.0,2006,18,IND,KC,,,,,,,,,,,,,,
258,2007010700.0,2006,18,PHI,NYG,,,,,,,,,,,,,,
259,2007010701.0,2006,18,NE,NYJ,,,,,,,,,,,,,,
260,2007011300.0,2006,18,NO,PHI,,,,,,,,,,,,,,
261,2007011301.0,2006,18,BAL,IND,,,,,,,,,,,,,,
262,2007011400.0,2006,18,CHI,SEA,,,,,,,,,,,,,,
263,2007011401.0,2006,18,LAC,NE,,,,,,,,,,,,,,
264,2007012100.0,2006,18,CHI,NO,,,,,,,,,,,,,,
265,2007012101.0,2006,18,IND,NE,,,,,,,,,,,,,,
266,2007020400.0,2006,18,CHI,IND,,,,,,,,,,,,,,
267,2007090600.0,2007,1,IND,NO,,,,,,,,,,,,,,
268,2007090900.0,2007,1,BUF,DEN,,,,,,,,,,,,,,
269,2007090901.0,2007,1,CLE,PIT,,,,,,,,,,,,,,
270,2007090902.0,2007,1,GB,PHI,,,,,,,,,,,,,,
271,2007090903.0,2007,1,HOU,KC,,,,,,,,,,,,,,
272,2007090904.0,2007,1,MIN,ATL,,,,,,,,,,,,,,
273,2007090905.0,2007,1,NYJ,NE,,,,,,,,,,,,,,
274,2007090906.0,2007,1,LAR,CAR,,,,,,,,,,,,,,
275,2007090907.0,2007,1,WAS,MIA,,,,,,,,,,,,,,
276,2007090908.0,2007,1,OAK,DET,,,,,,,,,,,,,,
277,2007090909.0,2007,1,LAC,CHI,,,,,,,,,,,,,,
278,2007090910.0,2007,1,SEA,TB,,,,,,,,,,,,,,
279,2007090911.0,2007,1,DAL,NYG,,,,,,,,,,,,,,
280,2007090912.0,2007,1,JAX,TEN,,,,,,,,,,,,,,
281,2007091000.0,2007,1,CIN,BAL,,,,,,,,,,,,,,
282,2007091001.0,2007,1,SF,ARI,,,,,,,,,,,,,,
283,2007091600.0,2007,2,CAR,HOU,,,,,,,,,,,,,,
284,2007091601.0,2007,2,CLE,CIN,,,,,,,,,,,,,,
285,2007091602.0,2007,2,JAX,ATL,,,,,,,,,,,,,,
286,2007091603.0,2007,2,NYG,GB,,,,,,,,,,,,,,
287,2007091604.0,2007,2,PIT,BUF,,,,,,,,,,,,,,
288,2007091605.0,2007,2,LAR,SF,,,,,,,,,,,,,,
289,2007091606.0,2007,2,TB,NO,,,,,,,,,,,,,,
290,2007091607.0,2007,2,TEN,IND,,,,,,,,,,,,,,
291,2007091608.0,2007,2,ARI,SEA,,,,,,,,,,,,,,
292,2007091609.0,2007,2,DET,MIN,,,,,,,,,,,,,,
293,2007091610.0,2007,2,MIA,DAL,,,,,,,,,,,,,,
294,2007091611.0,2007,2,BAL,NYJ,,,,,,,,,,,,,,
295,2007091612.0,2007,2,CHI,KC,,,,,,,,,,,,,,
296,2007091613.0,2007,2,DEN,OAK,,,,,,,,,,,,,,
297,2007091614.0,2007,2,NE,LAC,,,,,,,,,,,,,,
298,2007091700.0,2007,2,PHI,WAS,,,,,,,,,,,,,,
299,2007092300.0,2007,3,BAL,ARI,,,,,,,,,,,,,,
300,2007092301.0,2007,3,GB,LAC,,,,,,,,,,,,,,
301,2007092302.0,2007,3,HOU,IND,,,,,,,,,,,,,,
302,2007092303.0,2007,3,KC,MIN,,,,,,,,,,,,,,
303,2007092304.0,2007,3,NE,BUF,,,,,,,,,,,,,,
304,2007092305.0,2007,3,NYJ,MIA,,,,,,,,,,,,,,
305,2007092306.0,2007,3,PHI,DET,,,,,,,,,,,,,,
306,2007092307.0,2007,3,PIT,SF,,,,,,,,,,,,,,
307,2007092308.0,2007,3,TB,LAR,,,,,,,,,,,,,,
308,2007092309.0,2007,3,DEN,JAX,,,,,,,,,,,,,,
309,2007092310.0,2007,3,OAK,CLE,,,,,,,,,,,,,,
310,2007092311.0,2007,3,SEA,CIN,,,,,,,,,,,,,,
311,2007092312.0,2007,3,ATL,CAR,,,,,,,,,,,,,,
312,2007092313.0,2007,3,WAS,NYG,,,,,,,,,,,,,,
313,2007092314.0,2007,3,CHI,DAL,,,,,,,,,,,,,,
314,2007092400.0,2007,3,NO,TEN,,,,,,,,,,,,,,
315,2007093000.0,2007,4,ATL,HOU,,,,,,,,,,,,,,
316,2007093001.0,2007,4,BUF,NYJ,,,,,,,,,,,,,,
317,2007093002.0,2007,4,CLE,BAL,,,,,,,,,,,,,,
318,2007093003.0,2007,4,DAL,LAR,,,,,,,,,,,,,,
319,2007093004.0,2007,4,DET,CHI,,,,,,,,,,,,,,
320,2007093005.0,2007,4,MIA,OAK,,,,,,,,,,,,,,
321,2007093006.0,2007,4,MIN,GB,,,,,,,,,,,,,,
322,2007093007.0,2007,4,CAR,TB,,,,,,,,,,,,,,
323,2007093008.0,2007,4,SF,SEA,,,,,,,,,,,,,,
324,2007093009.0,2007,4,ARI,PIT,,,,,,,,,,,,,,
325,2007093010.0,2007,4,IND,DEN,,,,,,,,,,,,,,
326,2007093011.0,2007,4,LAC,KC,,,,,,,,,,,,,,
327,2007093012.0,2007,4,NYG,PHI,,,,,,,,,,,,,,
328,2007100100.0,2007,4,CIN,NE,,,,,,,,,,,,,,
329,2007100700.0,2007,5,HOU,MIA,,,,,,,,,,,,,,
330,2007100701.0,2007,5,KC,JAX,,,,,,,,,,,,,,
331,2007100702.0,2007,5,NE,CLE,,,,,,,,,,,,,,
332,2007100703.0,2007,5,NO,CAR,,,,,,,,,,,,,,
333,2007100704.0,2007,5,NYG,NYJ,,,,,,,,,,,,,,
334,2007100705.0,2007,5,PIT,SEA,,,,,,,,,,,,,,
335,2007100706.0,2007,5,LAR,ARI,,,,,,,,,,,,,,
336,2007100707.0,2007,5,TEN,ATL,,,,,,,,,,,,,,
337,2007100708.0,2007,5,WAS,DET,,,,,,,,,,,,,,
338,2007100709.0,2007,5,IND,TB,,,,,,,,,,,,,,
339,2007100710.0,2007,5,DEN,LAC,,,,,,,,,,,,,,
340,2007100711.0,2007,5,SF,BAL,,,,,,,,,,,,,,
341,2007100712.0,2007,5,GB,CHI,,,,,,,,,,,,,,
342,2007100800.0,2007,5,BUF,DAL,,,,,,,,,,,,,,
343,2007101400.0,2007,6,BAL,LAR,,,,,,,,,,,,,,
344,2007101401.0,2007,6,CHI,MIN,,,,,,,,,,,,,,
345,2007101402.0,2007,6,CLE,MIA,,,,,,,,,,,,,,
346,2007101403.0,2007,6,GB,WAS,,,,,,,,,,,,,,
347,2007101404.0,2007,6,JAX,HOU,,,,,,,,,,,,,,
348,2007101405.0,2007,6,KC,CIN,,,,,,,,,,,,,,
349,2007101406.0,2007,6,NYJ,PHI,,,,,,,,,,,,,,
350,2007101407.0,2007,6,TB,TEN,,,,,,,,,,,,,,
351,2007101408.0,2007,6,ARI,CAR,,,,,,,,,,,,,,
352,2007101409.0,2007,6,DAL,NE,,,,,,,,,,,,,,
353,2007101410.0,2007,6,LAC,OAK,,,,,,,,,,,,,,
354,2007101411.0,2007,6,SEA,NO,,,,,,,,,,,,,,
355,2007101500.0,2007,6,ATL,NYG,,,,,,,,,,,,,,
356,2007102100.0,2007,7,BUF,BAL,,,,,,,,,,,,,,
357,2007102101.0,2007,7,DAL,MIN,,,,,,,,,,,,,,
358,2007102102.0,2007,7,DET,TB,,,,,,,,,,,,,,
359,2007102103.0,2007,7,HOU,TEN,,,,,,,,,,,,,,
360,2007102104.0,2007,7,MIA,NE,,,,,,,,,,,,,,
361,2007102105.0,2007,7,NYG,SF,,,,,,,,,,,,,,
362,2007102106.0,2007,7,NO,ATL,,,,,,,,,,,,,,
363,2007102107.0,2007,7,WAS,ARI,,,,,,,,,,,,,,
364,2007102108.0,2007,7,CIN,NYJ,,,,,,,,,,,,,,
365,2007102109.0,2007,7,OAK,KC,,,,,,,,,,,,,,
366,2007102110.0,2007,7,PHI,CHI,,,,,,,,,,,,,,
367,2007102111.0,2007,7,SEA,LAR,,,,,,,,,,,,,,
368,2007102112.0,2007,7,DEN,PIT,,,,,,,,,,,,,,
369,2007102200.0,2007,7,JAX,IND,,,,,,,,,,,,,,
370,2007102800.0,2007,8,CAR,IND,,,,,,,,,,,,,,
371,2007102801.0,2007,8,CHI,DET,,,,,,,,,,,,,,
372,2007102802.0,2007,8,CIN,PIT,,,,,,,,,,,,,,
373,2007102803.0,2007,8,MIA,NYG,,,,,,,,,,,,,,
374,2007102804.0,2007,8,MIN,PHI,,,,,,,,,,,,,,
375,2007102805.0,2007,8,LAR,CLE,,,,,,,,,,,,,,
376,2007102806.0,2007,8,TEN,OAK,,,,,,,,,,,,,,
377,2007102807.0,2007,8,NYJ,BUF,,,,,,,,,,,,,,
378,2007102808.0,2007,8,LAC,HOU,,,,,,,,,,,,,,
379,2007102809.0,2007,8,TB,JAX,,,,,,,,,,,,,,
380,2007102810.0,2007,8,NE,WAS,,,,,,,,,,,,,,
381,2007102811.0,2007,8,SF,NO,,,,,,,,,,,,,,
382,2007102900.0,2007,8,DEN,GB,,,,,,,,,,,,,,
383,2007110400.0,2007,9,ATL,SF,,,,,,,,,,,,,,
384,2007110401.0,2007,9,BUF,CIN,,,,,,,,,,,,,,
385,2007110402.0,2007,9,DET,DEN,,,,,,,,,,,,,,
